user_id,item_id,rating,timestamp
372,501,4.0,877099211.0
398,218,3.0,882345454.0
260,979,3.0,890455190.0
17,169,5.0,880130515.0
157,399,4.0,880134650.0
243,195,5.0,880605416.0
71,120,3.0,880036048.0
302,785,5.0,879484644.0
36,21,5.0,880915810.0
397,477,3.0,875659441.0
326,199,4.0,887747338.0
24,960,3.0,885852059.0
221,8,5.0,877563227.0
27,672,2.0,882826550.0
386,143,3.0,886479649.0
68,99,5.0,882072892.0
341,1150,3.0,874984751.0
140,1003,1.0,884585470.0
267,470,5.0,875309718.0
307,686,3.0,887738104.0
292,91,4.0,888906071.0
81,652,4.0,878769261.0
81,454,1.0,884714145.0
141,286,3.0,888639837.0
263,837,1.0,886124097.0
116,97,4.0,881012430.0
232,274,5.0,877665324.0
158,467,4.0,880485861.0
226,1000,3.0,879035637.0
243,1064,4.0,880607904.0
233,76,3.0,892333890.0
24,168,5.0,885852301.0
295,55,5.0,884197287.0
106,267,5.0,891264267.0
12,496,5.0,882398724.0
94,676,4.0,879193353.0
215,107,4.0,880232917.0
278,1022,3.0,880666757.0
14,304,1.0,879455233.0
379,1158,3.0,885479833.0
180,818,1.0,878963304.0
114,439,4.0,881171622.0
362,564,2.0,891498259.0
353,283,5.0,891216526.0
94,362,4.0,880572628.0
0,231,3.0,878543196.0
144,402,3.0,875270692.0
346,81,5.0,881654269.0
311,273,5.0,891698553.0
372,722,4.0,877099263.0
244,469,2.0,888513344.0
60,328,2.0,891206126.0
396,1009,3.0,885349715.0
6,184,5.0,892135346.0
115,344,2.0,886309481.0
121,466,3.0,879270901.0
360,96,4.0,879440740.0
378,398,3.0,880524943.0
243,180,4.0,880604302.0
317,161,5.0,884496123.0
289,470,3.0,880474204.0
199,555,4.0,884130655.0
44,236,4.0,881008636.0
224,414,5.0,879540650.0
59,608,4.0,883326497.0
54,678,1.0,878176134.0
270,140,4.0,885849114.0
386,559,1.0,886481800.0
258,199,4.0,874725081.0
118,1192,4.0,874775680.0
278,1042,4.0,890451408.0
311,7,5.0,891699263.0
91,658,4.0,875653914.0
157,796,3.0,880134848.0
91,101,2.0,875813376.0
326,512,2.0,887818991.0
127,13,5.0,879967341.0
66,6,5.0,875379794.0
15,598,5.0,877719206.0
86,96,5.0,879877825.0
388,545,3.0,880088923.0
392,61,4.0,889728895.0
57,63,5.0,884305295.0
307,159,4.0,887738717.0
254,402,1.0,883216358.0
120,248,1.0,891388708.0
199,387,4.0,884130484.0
12,218,1.0,882396955.0
213,304,3.0,891542735.0
398,586,3.0,882340599.0
270,737,4.0,885847693.0
265,123,4.0,892258004.0
353,695,3.0,891307114.0
335,274,4.0,877760310.0
315,281,5.0,880853599.0
86,516,3.0,879877772.0
14,454,5.0,879456288.0
245,466,4.0,884922964.0
91,276,3.0,876175640.0
378,439,4.0,880524640.0
300,703,3.0,882078008.0
228,741,3.0,891632402.0
42,942,3.0,883955969.0
350,1095,4.0,883356833.0
202,23,4.0,880434359.0
144,324,5.0,875269822.0
267,728,3.0,876518557.0
5,521,3.0,883602596.0
293,104,3.0,889242660.0
281,335,3.0,879949468.0
378,191,4.0,880524972.0
13,201,3.0,890881521.0
93,619,2.0,891723459.0
23,257,4.0,875245985.0
390,187,3.0,877399658.0
250,171,5.0,886271641.0
266,471,5.0,878970368.0
45,150,4.0,883616218.0
291,283,4.0,881103896.0
275,208,4.0,874791667.0
221,141,2.0,878183984.0
26,120,4.0,891543191.0
401,256,4.0,876266701.0
300,749,4.0,882074932.0
166,1299,3.0,892738384.0
6,557,5.0,891354053.0
369,652,3.0,879434636.0
319,158,4.0,884751190.0
205,292,2.0,888179694.0
325,66,2.0,879877284.0
372,209,5.0,877098177.0
200,56,4.0,884111958.0
386,837,5.0,886480484.0
58,486,4.0,888205614.0
248,475,5.0,879641035.0
313,1075,1.0,877892017.0
279,1302,5.0,891700184.0
353,1091,3.0,891218003.0
11,27,5.0,879958969.0
377,221,3.0,882712421.0
59,179,4.0,883326028.0
266,934,4.0,878972903.0
353,60,5.0,891218091.0
71,476,5.0,880037768.0
255,76,3.0,882164955.0
377,232,2.0,880333540.0
6,190,5.0,891351201.0
243,877,5.0,880601905.0
302,298,1.0,879466166.0
56,150,3.0,883697585.0
333,215,3.0,891546348.0
292,439,4.0,888906781.0
387,809,4.0,886441248.0
41,405,3.0,881106270.0
17,389,3.0,880130930.0
215,92,4.0,880232637.0
249,939,3.0,878089182.0
180,870,1.0,878961709.0
209,256,5.0,887730789.0
268,471,5.0,891457067.0
398,282,2.0,882512342.0
166,72,2.0,892738452.0
335,48,4.0,877758001.0
377,461,3.0,881582268.0
262,214,4.0,891298273.0
331,203,4.0,888098088.0
270,407,1.0,885848062.0
365,184,5.0,888857750.0
267,168,5.0,875309829.0
222,21,5.0,891550649.0
155,179,5.0,888185777.0
238,7,5.0,889179290.0
6,676,4.0,891350703.0
62,943,3.0,875747896.0
344,439,5.0,884993464.0
1,256,4.0,888551062.0
163,614,4.0,889402160.0
71,99,5.0,880035680.0
300,271,1.0,882074800.0
266,203,4.0,878971629.0
275,312,4.0,892436298.0
313,756,5.0,877886706.0
55,194,5.0,892676429.0
176,333,2.0,880130500.0
310,182,5.0,884365519.0
266,475,4.0,878971405.0
116,142,1.0,881012472.0
45,180,4.0,883616254.0
42,698,4.0,883954970.0
63,363,4.0,889739678.0
398,1303,3.0,882349198.0
353,274,3.0,891216760.0
163,180,5.0,889401906.0
295,272,4.0,884196741.0
43,710,3.0,878346470.0
300,842,4.0,882078883.0
94,89,2.0,880572166.0
0,235,4.0,875071898.0
196,126,5.0,891409839.0
231,233,3.0,888549595.0
335,395,3.0,877757063.0
304,189,3.0,886322966.0
61,212,4.0,879375323.0
388,502,5.0,879991196.0
386,496,4.0,886483620.0
80,408,1.0,876534408.0
206,7,3.0,878103820.0
337,658,5.0,879438627.0
221,660,1.0,878184719.0
298,907,3.0,892249868.0
23,315,5.0,875323474.0
6,395,4.0,891354357.0
91,705,3.0,875656392.0
28,97,4.0,882821942.0
302,1212,3.0,879468513.0
379,228,3.0,885481179.0
263,738,5.0,886123656.0
334,267,4.0,891566808.0
243,471,4.0,880603582.0
347,274,3.0,886523456.0
216,359,1.0,889070011.0
6,138,3.0,891354729.0
342,303,4.0,876402516.0
383,270,5.0,891273509.0
377,392,4.0,880332879.0
136,248,4.0,881433387.0
91,45,4.0,875653867.0
115,319,2.0,876452186.0
100,23,4.0,877136391.0
320,729,4.0,879439537.0
76,51,5.0,884753203.0
261,315,5.0,879793022.0
311,610,4.0,891698893.0
392,273,4.0,887744053.0
267,245,5.0,875742316.0
362,1089,2.0,891495402.0
199,1,4.0,884130046.0
61,838,3.0,879372383.0
233,298,3.0,891033627.0
392,1085,2.0,887745174.0
76,143,3.0,884752853.0
276,623,4.0,879543697.0
239,287,4.0,885775745.0
47,169,4.0,879434886.0
196,573,3.0,891410039.0
337,132,4.0,879438143.0
112,275,3.0,875076416.0
346,11,3.0,881653584.0
314,179,4.0,879799526.0
392,141,4.0,889730460.0
378,1022,2.0,880568109.0
135,41,3.0,882848866.0
32,330,4.0,891964259.0
81,475,4.0,878769703.0
186,273,5.0,879465937.0
110,887,2.0,891680243.0
386,1002,4.0,886481073.0
326,509,4.0,887747338.0
372,483,4.0,877098177.0
294,240,5.0,879518800.0
378,397,3.0,880962187.0
93,406,4.0,891721494.0
377,1210,3.0,880055779.0
342,454,5.0,876402894.0
345,75,4.0,874950135.0
9,159,4.0,877888944.0
374,677,4.0,886622066.0
157,243,4.0,880132772.0
234,189,4.0,889656007.0
20,852,2.0,874951859.0
388,37,2.0,880089076.0
344,330,3.0,884900543.0
25,290,3.0,891347400.0
212,199,5.0,878956100.0
4,413,3.0,875636830.0
57,941,1.0,892242020.0
398,7,3.0,882510165.0
394,150,3.0,883765297.0
292,968,2.0,888908088.0
187,725,3.0,875073828.0
2,327,2.0,889237297.0
24,12,4.0,885852381.0
307,306,1.0,887736408.0
213,21,3.0,891544200.0
41,78,5.0,881108040.0
261,428,3.0,879794267.0
254,401,4.0,883216902.0
253,568,2.0,886475476.0
93,95,3.0,885872942.0
41,424,3.0,881108040.0
298,1109,4.0,889502727.0
108,67,3.0,880582469.0
300,419,1.0,882076239.0
56,1001,3.0,883697761.0
262,176,4.0,891297988.0
227,203,3.0,889388662.0
341,203,4.0,874984261.0
289,446,2.0,880473557.0
310,481,1.0,884364538.0
46,300,5.0,879439040.0
377,282,3.0,880044835.0
300,163,3.0,882076966.0
71,576,4.0,880036996.0
212,471,4.0,878870648.0
191,1393,5.0,881367456.0
338,22,5.0,891033481.0
143,31,4.0,888105287.0
41,233,4.0,881108093.0
254,409,2.0,883216358.0
223,657,5.0,888103671.0
331,710,3.0,887938760.0
314,725,3.0,879821158.0
235,65,2.0,890118507.0
300,1081,3.0,882079353.0
373,158,4.0,880937920.0
124,379,2.0,892839412.0
20,660,3.0,874951858.0
261,487,3.0,879793188.0
327,329,3.0,885044782.0
378,89,2.0,880740215.0
6,226,3.0,892132317.0
338,125,4.0,891032121.0
196,284,1.0,891409255.0
333,509,4.0,891545926.0
378,163,4.0,880524582.0
108,195,4.0,880578358.0
319,735,4.0,884748800.0
347,469,3.0,886523560.0
151,50,4.0,882476486.0
327,227,3.0,885046976.0
5,455,2.0,883599228.0
17,504,4.0,880129940.0
373,754,3.0,880938370.0
311,169,5.0,891698553.0
307,160,3.0,887740788.0
1,313,5.0,888979693.0
3,292,5.0,892004409.0
59,491,3.0,883327639.0
367,95,3.0,889783678.0
211,284,4.0,879303468.0
47,423,4.0,879434653.0
89,609,4.0,891384020.0
270,308,3.0,885844547.0
91,713,3.0,875813022.0
268,182,3.0,891448823.0
253,185,3.0,886472023.0
91,108,3.0,886443351.0
28,258,4.0,882821044.0
278,380,4.0,875312946.0
364,12,3.0,891303950.0
307,198,4.0,887737760.0
94,668,2.0,880572104.0
24,196,3.0,885852059.0
268,170,5.0,891447169.0
268,522,5.0,891447841.0
253,97,4.0,886472201.0
252,94,4.0,891628416.0
319,1071,4.0,884748997.0
12,709,4.0,882141393.0
101,166,2.0,892993927.0
109,27,4.0,886987979.0
398,1218,3.0,882345500.0
63,70,3.0,879365670.0
90,63,4.0,891439243.0
121,419,4.0,879270805.0
162,96,4.0,891220019.0
300,87,4.0,882077142.0
183,21,3.0,889908985.0
0,251,2.0,875240677.0
360,110,3.0,879440974.0
292,63,5.0,888905519.0
279,1005,3.0,891701631.0
377,447,4.0,880055597.0
392,1457,3.0,889729749.0
330,302,5.0,877196819.0
267,322,3.0,876513675.0
205,259,3.0,888179772.0
300,179,3.0,882076782.0
62,408,3.0,875748109.0
48,652,5.0,888068032.0
17,624,3.0,880130515.0
150,655,4.0,879524199.0
108,182,5.0,880572528.0
76,771,2.0,884753203.0
319,89,4.0,884751034.0
95,520,2.0,884402860.0
159,122,4.0,876768949.0
20,710,1.0,874951483.0
353,69,3.0,891218208.0
312,419,4.0,891013939.0
196,257,4.0,891409255.0
270,732,4.0,885849706.0
226,149,3.0,879035347.0
125,242,5.0,887855342.0
249,473,3.0,878089716.0
100,749,3.0,877136424.0
14,472,4.0,879456404.0
333,6,5.0,891544788.0
5,237,5.0,883601713.0
173,1022,3.0,886515591.0
377,963,4.0,880056491.0
255,8,4.0,882150644.0
386,377,4.0,886482969.0
6,584,5.0,891352451.0
253,102,2.0,886476123.0
62,970,3.0,875748068.0
36,592,5.0,880915607.0
94,141,4.0,880572249.0
392,11,5.0,887745883.0
62,105,2.0,875748139.0
200,155,4.0,884111830.0
145,300,4.0,891457538.0
91,200,3.0,875654159.0
12,314,5.0,882140552.0
369,698,3.0,879434666.0
313,63,5.0,877888346.0
84,421,4.0,879454905.0
159,917,2.0,876769148.0
380,647,5.0,892696252.0
198,274,4.0,883782879.0
278,79,4.0,875313750.0
143,1273,3.0,888104446.0
380,717,3.0,892696616.0
179,687,5.0,877128388.0
298,114,3.0,877880474.0
372,27,3.0,877103935.0
39,242,2.0,889041694.0
5,80,4.0,883602283.0
6,496,5.0,891353411.0
398,455,4.0,882340807.0
94,184,3.0,879197886.0
392,944,4.0,889555334.0
377,1124,4.0,880044278.0
155,343,3.0,888185561.0
294,52,1.0,879519528.0
327,729,3.0,885047737.0
20,976,2.0,874951349.0
365,853,2.0,888858078.0
148,682,2.0,883512950.0
212,623,5.0,878870648.0
352,284,5.0,891402757.0
372,382,3.0,877107403.0
143,215,4.0,888105691.0
214,69,3.0,891436232.0
60,242,2.0,892331237.0
180,1375,1.0,878962119.0
362,950,1.0,891497523.0
330,804,4.0,877196384.0
61,175,5.0,879373768.0
377,300,5.0,889664996.0
94,692,2.0,882804187.0
395,744,3.0,884645648.0
233,75,2.0,892335564.0
86,510,4.0,879876194.0
127,135,5.0,879967080.0
384,667,2.0,879445779.0
326,378,3.0,887819316.0
307,740,3.0,887740033.0
278,1229,1.0,884982882.0
319,861,4.0,884751068.0
402,110,4.0,879785974.0
404,55,4.0,885544911.0
306,506,5.0,879282952.0
353,154,2.0,891307206.0
100,282,4.0,877136564.0
140,116,4.0,884584929.0
388,778,3.0,880613841.0
193,583,4.0,879524393.0
279,1447,4.0,891701747.0
378,387,4.0,880525698.0
302,1216,4.0,879544713.0
197,649,5.0,884207733.0
200,558,1.0,884114813.0
69,537,2.0,884065248.0
341,1038,1.0,875318536.0
388,492,4.0,879991218.0
146,683,4.0,885593965.0
238,553,5.0,889178986.0
341,3,4.0,874984395.0
379,702,4.0,885478603.0
330,924,3.0,877196235.0
183,90,3.0,889909988.0
61,808,3.0,879375391.0
87,683,4.0,891037708.0
361,333,2.0,885019468.0
250,248,5.0,886272118.0
324,488,4.0,891478557.0
314,267,5.0,879799301.0
302,1011,4.0,879484643.0
342,910,5.0,876403348.0
21,643,4.0,878886647.0
309,250,5.0,879436035.0
212,279,4.0,878871038.0
326,238,3.0,887819316.0
221,861,3.0,878182337.0
268,4,2.0,891450780.0
213,237,4.0,891544472.0
302,54,4.0,879467328.0
12,612,3.0,881515112.0
384,1523,5.0,879441339.0
167,1037,2.0,884288080.0
19,592,3.0,879668190.0
296,267,4.0,875774037.0
392,452,3.0,887745501.0
45,1014,5.0,883614766.0
366,660,5.0,876689738.0
327,541,3.0,885048861.0
307,494,5.0,887736584.0
115,259,2.0,887605412.0
143,92,1.0,888104032.0
362,344,3.0,891493723.0
6,206,4.0,891352526.0
220,117,1.0,875244940.0
263,209,5.0,886123415.0
266,87,4.0,878972873.0
328,270,5.0,891655191.0
84,1127,4.0,879452609.0
325,439,5.0,879877349.0
221,201,4.0,878181906.0
366,432,4.0,876689962.0
223,615,3.0,888104085.0
377,301,4.0,880043929.0
333,226,1.0,891547083.0
344,1038,2.0,884991436.0
380,687,4.0,892696929.0
331,339,4.0,892484976.0
398,72,3.0,882343731.0
395,259,3.0,884645754.0
255,225,5.0,882164644.0
215,429,3.0,880233957.0
356,812,4.0,878951653.0
116,765,4.0,881012728.0
344,92,4.0,884991191.0
17,944,3.0,880131901.0
140,325,4.0,886447679.0
157,724,2.0,880135118.0
327,1252,3.0,885048730.0
343,11,5.0,884901024.0
168,599,4.0,891359317.0
388,785,4.0,880088115.0
76,88,5.0,884733839.0
9,175,4.0,877889130.0
302,837,3.0,879468179.0
312,227,3.0,891016986.0
223,650,4.0,888103646.0
217,782,3.0,881288574.0
243,116,2.0,880604698.0
12,541,3.0,882397741.0
364,273,4.0,891304019.0
213,11,5.0,892668153.0
298,745,3.0,887136060.0
229,185,4.0,880484937.0
99,339,3.0,891375454.0
353,378,5.0,891217897.0
325,441,4.0,879877413.0
314,47,4.0,879799457.0
154,321,2.0,879370963.0
258,97,4.0,874809091.0
243,216,5.0,880606698.0
118,104,2.0,874775849.0
174,479,5.0,877107339.0
372,116,4.0,877098599.0
273,275,4.0,878945818.0
311,179,4.0,891698174.0
400,116,3.0,891032563.0
393,563,5.0,880888167.0
94,617,4.0,880571678.0
344,1006,3.0,884994619.0
404,587,1.0,885548670.0
290,708,5.0,874868327.0
143,190,4.0,888105081.0
233,495,4.0,892334141.0
351,180,4.0,884289693.0
329,79,2.0,876547737.0
392,1037,3.0,887745293.0
15,686,4.0,877721905.0
367,562,3.0,889783617.0
310,42,4.0,884366227.0
47,194,5.0,879434954.0
243,716,3.0,880607154.0
43,470,4.0,878347532.0
144,678,4.0,875271229.0
313,286,5.0,877885887.0
267,378,3.0,875309282.0
307,1201,3.0,887739669.0
304,133,5.0,886322560.0
386,573,2.0,886483252.0
343,429,4.0,884901517.0
320,493,5.0,879439860.0
96,425,4.0,884238860.0
289,678,3.0,880732365.0
63,658,3.0,889737505.0
298,283,5.0,877877847.0
38,891,3.0,891400159.0
129,319,4.0,874953525.0
396,107,4.0,885350045.0
345,678,3.0,874950383.0
14,467,4.0,879456084.0
69,88,4.0,884150202.0
63,155,4.0,889737506.0
101,49,4.0,888801315.0
341,579,4.0,874984430.0
268,637,3.0,891449464.0
233,167,3.0,892079434.0
130,300,5.0,883681723.0
343,8,5.0,884814480.0
151,1004,2.0,880149224.0
392,591,4.0,887743611.0
13,273,4.0,876964725.0
111,298,4.0,884992508.0
279,533,5.0,891700185.0
56,472,3.0,883697990.0
48,503,3.0,888068841.0
362,143,4.0,891494865.0
399,325,3.0,885676490.0
404,1569,1.0,885548670.0
338,376,3.0,891035584.0
48,730,1.0,888066828.0
326,279,3.0,887820341.0
302,42,3.0,879485507.0
82,658,5.0,887665423.0
302,138,3.0,879543209.0
69,168,4.0,884149688.0
80,1018,1.0,876534277.0
391,257,2.0,891037531.0
382,470,5.0,891193072.0
200,584,3.0,884113082.0
52,249,2.0,879442920.0
381,182,3.0,875946672.0
312,496,5.0,891013742.0
307,78,4.0,887737593.0
47,429,3.0,879434791.0
5,207,4.0,883602422.0
248,629,5.0,879572314.0
404,170,1.0,885549544.0
252,444,2.0,891628883.0
167,320,3.0,884286990.0
12,432,2.0,882396869.0
307,584,4.0,887737760.0
213,194,4.0,891544200.0
58,117,5.0,888203234.0
269,216,5.0,876956360.0
0,199,3.0,876893098.0
353,953,4.0,891217274.0
91,554,3.0,875660304.0
404,575,1.0,885547447.0
226,6,5.0,879035251.0
233,489,3.0,892078567.0
322,325,3.0,878739029.0
98,917,3.0,885679437.0
206,143,3.0,875509434.0
293,346,4.0,889241426.0
199,1050,3.0,876042340.0
259,533,1.0,890618403.0
173,13,5.0,886433771.0
297,70,5.0,884183016.0
278,649,5.0,875306552.0
404,1397,1.0,885549045.0
291,233,5.0,881105245.0
12,288,4.0,882141814.0
296,266,3.0,875409139.0
391,1133,4.0,891038158.0
380,215,5.0,892695996.0
206,58,4.0,877846793.0
236,198,4.0,879376606.0
273,82,5.0,878946612.0
238,1193,5.0,889180040.0
386,81,4.0,886483098.0
233,287,4.0,891033851.0
404,944,3.0,885546487.0
272,316,4.0,891292846.0
200,175,4.0,884112281.0
298,94,3.0,889501654.0
337,482,3.0,879438392.0
285,287,5.0,875806672.0
173,419,2.0,886514276.0
144,216,3.0,877343156.0
65,14,3.0,883601456.0
344,352,3.0,884993686.0
180,1332,1.0,878962199.0
386,330,3.0,886479484.0
174,8,4.0,877108146.0
295,471,4.0,884196555.0
61,179,4.0,879373984.0
342,7,5.0,876404836.0
12,279,3.0,882397974.0
261,190,4.0,879793022.0
233,1445,3.0,892079538.0
209,210,5.0,887730297.0
229,439,4.0,880485090.0
302,526,4.0,879466457.0
319,122,4.0,884748750.0
306,1130,2.0,879114143.0
209,673,3.0,887808619.0
302,698,5.0,879467105.0
150,159,4.0,879542670.0
238,151,3.0,889179808.0
384,334,4.0,879439469.0
228,257,2.0,891632040.0
296,194,1.0,875240053.0
0,179,3.0,875072573.0
372,101,5.0,877100096.0
150,63,5.0,879524536.0
312,198,4.0,891013938.0
207,518,4.0,883108360.0
193,97,4.0,879521329.0
291,206,5.0,881105561.0
230,120,4.0,879966609.0
372,447,5.0,877107430.0
377,286,3.0,880043804.0
327,510,5.0,885045678.0
124,119,1.0,892839312.0
36,359,3.0,880915711.0
284,274,4.0,890595726.0
279,194,3.0,891700303.0
377,522,4.0,880054954.0
270,415,3.0,885848996.0
175,239,4.0,886048230.0
338,602,5.0,891032189.0
364,318,5.0,891303536.0
41,278,4.0,881106270.0
55,37,2.0,892683533.0
177,133,3.0,882826983.0
100,966,2.0,877136659.0
268,802,1.0,891451451.0
101,183,2.0,888801465.0
58,427,4.0,888205534.0
343,247,4.0,889814539.0
298,695,4.0,889502159.0
398,482,3.0,882510290.0
390,263,1.0,877398704.0
229,428,4.0,880485110.0
22,12,4.0,874784497.0
266,817,4.0,878970953.0
285,572,2.0,877535500.0
392,427,2.0,887746965.0
388,486,3.0,879991081.0
48,509,4.0,888068686.0
285,549,4.0,877535014.0
312,560,1.0,891030027.0
125,316,2.0,887938081.0
263,439,5.0,886122447.0
325,935,2.0,879877326.0
58,522,5.0,888204553.0
156,1272,2.0,886891173.0
344,281,4.0,884991105.0
194,301,4.0,876617344.0
25,472,3.0,891384414.0
42,90,3.0,883956260.0
150,285,4.0,879528754.0
221,935,3.0,878715192.0
320,198,4.0,879439787.0
397,11,3.0,875658898.0
380,399,3.0,892696045.0
275,736,1.0,874792634.0
307,1392,4.0,887739257.0
366,99,5.0,876689878.0
12,443,2.0,882396869.0
95,1222,5.0,884404017.0
311,599,5.0,891698613.0
386,167,5.0,886479610.0
40,173,4.0,890687264.0
163,320,4.0,889401318.0
310,421,2.0,884365140.0
173,291,5.0,890168505.0
158,864,1.0,880485262.0
94,441,4.0,888956272.0
144,676,3.0,879161674.0
395,1015,4.0,884645839.0
10,259,1.0,891902426.0
75,997,4.0,875312109.0
391,488,4.0,891038979.0
289,226,2.0,880473557.0
63,211,3.0,889740011.0
212,192,4.0,878955442.0
310,231,3.0,884364812.0
307,799,4.0,887737594.0
392,805,3.0,889555021.0
281,304,3.0,881702875.0
42,152,5.0,883955135.0
47,131,5.0,879434886.0
255,50,4.0,882165135.0
362,583,2.0,891495339.0
362,155,3.0,891494962.0
344,282,4.0,884991348.0
307,459,4.0,887738057.0
289,732,3.0,880475757.0
183,136,5.0,889907685.0
404,985,1.0,885549746.0
143,406,3.0,888104521.0
10,745,4.0,891902157.0
404,383,1.0,885546680.0
37,81,5.0,892429903.0
392,345,3.0,887742939.0
8,502,4.0,886959343.0
199,761,4.0,884130592.0
367,16,5.0,889783562.0
194,764,2.0,874825826.0
208,49,5.0,883417589.0
336,134,5.0,875236512.0
341,31,5.0,874984207.0
386,444,3.0,886481686.0
382,318,5.0,891192376.0
302,244,3.0,879466249.0
255,965,3.0,882164059.0
344,1001,3.0,884991127.0
129,354,4.0,874953526.0
345,564,3.0,875266064.0
88,732,2.0,879460376.0
74,1141,2.0,884050829.0
315,8,4.0,880853774.0
250,14,4.0,886272086.0
249,128,4.0,878089677.0
285,400,5.0,889651799.0
338,227,4.0,891033960.0
134,322,4.0,879857575.0
292,549,1.0,888907794.0
314,702,4.0,879821158.0
193,11,5.0,879520916.0
48,1066,2.0,888067187.0
360,13,4.0,879440651.0
319,53,4.0,884751209.0
143,298,3.0,888103370.0
203,44,5.0,892513906.0
131,273,3.0,891278915.0
311,156,1.0,891698516.0
232,310,5.0,891920842.0
233,69,3.0,892335587.0
192,1247,3.0,889123806.0
243,134,4.0,880606442.0
230,741,4.0,888605273.0
343,227,4.0,884901047.0
398,915,5.0,882340678.0
108,171,5.0,880572528.0
17,419,5.0,880132437.0
48,458,2.0,888066486.0
248,201,4.0,879572167.0
398,1530,3.0,882509891.0
176,99,5.0,880130600.0
58,635,5.0,888206445.0
326,490,4.0,887822400.0
229,289,4.0,880484825.0
393,173,5.0,881057914.0
58,94,2.0,888204758.0
15,559,1.0,877726790.0
207,431,5.0,883108430.0
386,690,1.0,886483906.0
187,208,2.0,875073246.0
398,368,3.0,882511047.0
302,771,4.0,879467815.0
245,398,3.0,884922917.0
302,360,2.0,879544153.0
383,351,4.0,891274055.0
292,431,4.0,888906464.0
152,318,3.0,881370900.0
378,175,5.0,886317511.0
91,93,3.0,875812876.0
262,152,3.0,891298727.0
367,317,5.0,889783364.0
347,402,4.0,886523521.0
93,233,5.0,885882685.0
82,1018,4.0,880307207.0
40,287,2.0,890686673.0
144,720,2.0,875272652.0
82,105,4.0,887665549.0
269,273,5.0,876954248.0
280,929,2.0,881200789.0
377,274,4.0,880044198.0
392,276,4.0,887744473.0
84,212,4.0,879454751.0
67,280,1.0,876974315.0
61,248,2.0,879372479.0
56,1085,2.0,883698062.0
363,287,3.0,875931432.0
298,419,3.0,878192238.0
405,47,5.0,879792811.0
199,833,4.0,876042525.0
342,87,4.0,876405130.0
302,553,4.0,879467105.0
94,418,2.0,888956665.0
124,193,5.0,879454986.0
360,184,5.0,879441215.0
373,359,3.0,880394088.0
333,152,4.0,891547306.0
295,123,5.0,884196555.0
291,221,3.0,881105195.0
114,538,2.0,881172303.0
289,21,5.0,880473942.0
193,194,3.0,879521657.0
333,510,4.0,891545898.0
391,164,5.0,891038433.0
159,459,4.0,876859777.0
41,1035,2.0,881108873.0
149,623,4.0,878747018.0
324,151,4.0,891477905.0
105,21,4.0,881449830.0
29,292,4.0,875140648.0
256,1450,5.0,879547695.0
248,234,4.0,879640261.0
231,201,4.0,888549515.0
215,1151,4.0,881432609.0
231,270,4.0,885939511.0
404,1420,1.0,885549942.0
233,204,3.0,892079288.0
400,633,4.0,891033158.0
377,65,3.0,880056632.0
333,283,4.0,891544707.0
319,883,3.0,884748299.0
322,503,4.0,878739643.0
295,954,5.0,884197352.0
302,722,3.0,879483568.0
59,215,4.0,883327827.0
378,728,4.0,880525133.0
304,302,3.0,886307860.0
278,1025,3.0,875309935.0
404,189,2.0,885546201.0
373,943,2.0,883627906.0
372,126,2.0,877099968.0
359,241,4.0,880353616.0
114,81,4.0,881172117.0
177,258,1.0,882823437.0
401,110,4.0,876267041.0
341,1118,5.0,875318536.0
221,922,1.0,881061396.0
233,241,4.0,891033261.0
311,150,2.0,891698832.0
296,244,3.0,874954060.0
278,1260,4.0,875659999.0
58,839,4.0,888203415.0
159,160,3.0,876861185.0
7,6,3.0,879362287.0
90,160,3.0,891439353.0
221,11,5.0,878181387.0
379,58,4.0,885478447.0
233,497,4.0,892336077.0
323,281,3.0,880575531.0
353,895,5.0,891180419.0
12,687,4.0,890704999.0
91,813,1.0,875644796.0
370,54,4.0,877487364.0
378,229,4.0,880525540.0
275,314,4.0,874791257.0
69,120,3.0,884148728.0
137,115,2.0,879022956.0
392,771,3.0,887746301.0
144,1044,1.0,888398563.0
127,208,4.0,879968332.0
404,516,4.0,885544698.0
58,501,5.0,888205787.0
93,101,3.0,891721462.0
102,49,5.0,880416864.0
12,619,5.0,882398691.0
5,419,3.0,883602501.0
233,1188,3.0,892335187.0
275,824,3.0,874792634.0
404,1167,1.0,885547766.0
147,502,5.0,877398587.0
206,240,3.0,877995673.0
143,18,4.0,888103929.0
379,725,4.0,885478646.0
405,475,4.0,879445771.0
74,288,4.0,884050451.0
70,274,4.0,877319375.0
391,22,5.0,891038466.0
42,94,4.0,875975687.0
17,481,5.0,880132437.0
134,471,4.0,879857592.0
116,407,3.0,880126232.0
11,377,4.0,879958902.0
249,741,2.0,878089033.0
42,947,1.0,883956259.0
17,63,5.0,880132501.0
279,581,4.0,891701871.0
317,481,5.0,884495921.0
404,1491,1.0,885548932.0
114,471,5.0,881170252.0
83,221,4.0,883450020.0
170,300,4.0,891034606.0
200,1217,1.0,884140787.0
393,87,3.0,880889400.0
175,1002,4.0,886048145.0
121,565,3.0,879270849.0
391,291,4.0,891038137.0
58,701,4.0,888206410.0
98,11,5.0,885680458.0
346,221,4.0,881652377.0
57,1009,4.0,884305088.0
84,497,4.0,879454633.0
17,98,5.0,880130829.0
206,193,4.0,875504118.0
304,80,3.0,886323335.0
15,50,4.0,877726390.0
12,876,1.0,886302334.0
